Navn;Stasjon;Tid(norsk normaltid);Maksimumstemperatur (døgn)
Stavanger - Våland;SN44640;26.06.2026;23,6
Bergen - Florida;SN50540;26.06.2026;21,5
Bergen - Florida Uib;SN50539;26.06.2026;21,6
Bjørnholt;SN18500;27.06.2026;27,1
Oslo - Blindern;SN18700;27.06.2026;28,2
Oslo - Bygdøy Ii;SN18810;27.06.2026;28,4
Oslo - Hovin;SN18210;27.06.2026;27,8
Tryvannshøgda;SN18950;27.06.2026;24,3
Trondheim - Voll;SN68860;27.06.2026;18,6
Trondheim - Voll Plu;SN68863;27.06.2026;19,1
Stavanger - Våland;SN44640;27.06.2026;27,6
Bergen - Florida;SN50540;27.06.2026;23,6
Bergen - Florida Uib;SN50539;27.06.2026;23,7
Bjørnholt;SN18500;28.06.2026;28,4
Oslo - Blindern;SN18700;28.06.2026;29
Oslo - Bygdøy Ii;SN18810;28.06.2026;29,9
Oslo - Hovin;SN18210;28.06.2026;28,9
Tryvannshøgda;SN18950;28.06.2026;25,6
Trondheim - Voll;SN68860;28.06.2026;22,6
Trondheim - Voll Plu;SN68863;28.06.2026;23,1
Stavanger - Våland;SN44640;28.06.2026;26,9
Bergen - Florida;SN50540;28.06.2026;25
Bergen - Florida Uib;SN50539;28.06.2026;25
Bjørnholt;SN18500;29.06.2026;23,7
Oslo - Blindern;SN18700;29.06.2026;26,3
Oslo - Bygdøy Ii;SN18810;29.06.2026;26,2
Oslo - Hovin;SN18210;29.06.2026;25,5
Tryvannshøgda;SN18950;29.06.2026;22,2
Trondheim - Voll;SN68860;29.06.2026;19,9
Trondheim - Voll Plu;SN68863;29.06.2026;19,8
Stavanger - Våland;SN44640;29.06.2026;20,1
Bergen - Florida;SN50540;29.06.2026;18,1
Bergen - Florida Uib;SN50539;29.06.2026;18
Bjørnholt;SN18500;30.06.2026;22,6
Oslo - Blindern;SN18700;30.06.2026;23,7
Oslo - Bygdøy Ii;SN18810;30.06.2026;23,9
Oslo - Hovin;SN18210;30.06.2026;23,1
Tryvannshøgda;SN18950;30.06.2026;20,1
Trondheim - Voll;SN68860;30.06.2026;16,6
Trondheim - Voll Plu;SN68863;30.06.2026;16,8
Stavanger - Våland;SN44640;30.06.2026;19,8
Bergen - Florida;SN50540;30.06.2026;19,8
Bergen - Florida Uib;SN50539;30.06.2026;19,4
Bjørnholt;SN18500;01.07.2026;22,2
Oslo - Blindern;SN18700;01.07.2026;25,5
Oslo - Bygdøy Ii;SN18810;01.07.2026;25,6
Oslo - Hovin;SN18210;01.07.2026;25,1
Tryvannshøgda;SN18950;01.07.2026;21,4
Trondheim - Voll;SN68860;01.07.2026;18,8
Trondheim - Voll Plu;SN68863;01.07.2026;18,7
Stavanger - Våland;SN44640;01.07.2026;20,5
Bergen - Florida;SN50540;01.07.2026;20,4
Bergen - Florida Uib;SN50539;01.07.2026;20,5
Bjørnholt;SN18500;02.07.2026;19,1
Oslo - Blindern;SN18700;02.07.2026;20,3
Oslo - Bygdøy Ii;SN18810;02.07.2026;20,3
Oslo - Hovin;SN18210;02.07.2026;18,7
Tryvannshøgda;SN18950;02.07.2026;18,1
Trondheim - Voll;SN68860;02.07.2026;22,5
Trondheim - Voll Plu;SN68863;02.07.2026;22,7
Stavanger - Våland;SN44640;02.07.2026;17,6
Bergen - Florida;SN50540;02.07.2026;17,5
Bergen - Florida Uib;SN50539;02.07.2026;17,5
Bjørnholt;SN18500;03.07.2026;21,1
Oslo - Blindern;SN18700;03.07.2026;23
Oslo - Bygdøy Ii;SN18810;03.07.2026;23,1
Oslo - Hovin;SN18210;03.07.2026;23,6
Tryvannshøgda;SN18950;03.07.2026;20,4
Trondheim - Voll;SN68860;03.07.2026;19,4
Trondheim - Voll Plu;SN68863;03.07.2026;19,3
Stavanger - Våland;SN44640;03.07.2026;16,4
Bergen - Florida;SN50540;03.07.2026;17,2
Bergen - Florida Uib;SN50539;03.07.2026;17,2
Bjørnholt;SN18500;04.07.2026;21,3
Oslo - Blindern;SN18700;04.07.2026;23
Oslo - Bygdøy Ii;SN18810;04.07.2026;23,1
Oslo - Hovin;SN18210;04.07.2026;22,2
Tryvannshøgda;SN18950;04.07.2026;20,7
Trondheim - Voll;SN68860;04.07.2026;15,2
Trondheim - Voll Plu;SN68863;04.07.2026;15,3
Stavanger - Våland;SN44640;04.07.2026;18,5
Bergen - Florida;SN50540;04.07.2026;16,8
Bergen - Florida Uib;SN50539;04.07.2026;16,8
Bjørnholt;SN18500;05.07.2026;19,2
Oslo - Blindern;SN18700;05.07.2026;21,8
Oslo - Bygdøy Ii;SN18810;05.07.2026;22,2
Oslo - Hovin;SN18210;05.07.2026;21,1
Tryvannshøgda;SN18950;05.07.2026;18,4
Trondheim - Voll;SN68860;05.07.2026;15
Trondheim - Voll Plu;SN68863;05.07.2026;15,2
Stavanger - Våland;SN44640;05.07.2026;15,9
Bergen - Florida;SN50540;05.07.2026;16,3
Bergen - Florida Uib;SN50539;05.07.2026;16,4
Bjørnholt;SN18500;06.07.2026;19,5
Oslo - Blindern;SN18700;06.07.2026;20,3
Oslo - Bygdøy Ii;SN18810;06.07.2026;20,8
Oslo - Hovin;SN18210;06.07.2026;19,8
Tryvannshøgda;SN18950;06.07.2026;17,3
Trondheim - Voll;SN68860;06.07.2026;14,1
Trondheim - Voll Plu;SN68863;06.07.2026;14,3
Stavanger - Våland;SN44640;06.07.2026;16
Bergen - Florida;SN50540;06.07.2026;16,8
Bergen - Florida Uib;SN50539;06.07.2026;16,9
Bjørnholt;SN18500;07.07.2026;16,9
Oslo - Blindern;SN18700;07.07.2026;18,7
Oslo - Bygdøy Ii;SN18810;07.07.2026;19,6
Oslo - Hovin;SN18210;07.07.2026;18,7
Tryvannshøgda;SN18950;07.07.2026;15,7
Trondheim - Voll;SN68860;07.07.2026;12,4
Trondheim - Voll Plu;SN68863;07.07.2026;12,1
Stavanger - Våland;SN44640;07.07.2026;16,7
Bergen - Florida;SN50540;07.07.2026;18,6
Bergen - Florida Uib;SN50539;07.07.2026;18,7
Bjørnholt;SN18500;08.07.2026;22,4
Oslo - Blindern;SN18700;08.07.2026;24,7
Oslo - Bygdøy Ii;SN18810;08.07.2026;25,4
Oslo - Hovin;SN18210;08.07.2026;24,9
Tryvannshøgda;SN18950;08.07.2026;21,4
Trondheim - Voll;SN68860;08.07.2026;13
Trondheim - Voll Plu;SN68863;08.07.2026;13,1
Stavanger - Våland;SN44640;08.07.2026;18,6
Bergen - Florida;SN50540;08.07.2026;17,6
Bergen - Florida Uib;SN50539;08.07.2026;17,7
Bjørnholt;SN18500;09.07.2026;25,5
Oslo - Blindern;SN18700;09.07.2026;26,8
Oslo - Bygdøy Ii;SN18810;09.07.2026;26,7
Oslo - Hovin;SN18210;09.07.2026;26,8
Tryvannshøgda;SN18950;09.07.2026;23,5
Trondheim - Voll;SN68860;09.07.2026;16,6
Trondheim - Voll Plu;SN68863;09.07.2026;16,5
Stavanger - Våland;SN44640;09.07.2026;22,8
Bergen - Florida;SN50540;09.07.2026;21,6
Bergen - Florida Uib;SN50539;09.07.2026;21,8
Bjørnholt;SN18500;10.07.2026;28,9
Oslo - Blindern;SN18700;10.07.2026;30,4
Oslo - Bygdøy Ii;SN18810;10.07.2026;30,7
Oslo - Hovin;SN18210;10.07.2026;29,8
Tryvannshøgda;SN18950;10.07.2026;26,5
Trondheim - Voll;SN68860;10.07.2026;22,1
Trondheim - Voll Plu;SN68863;10.07.2026;22,1
Stavanger - Våland;SN44640;10.07.2026;25,2
Bergen - Florida;SN50540;10.07.2026;24,9
Bergen - Florida Uib;SN50539;10.07.2026;24,9
Bjørnholt;SN18500;11.07.2026;28,5
Oslo - Blindern;SN18700;11.07.2026;29,4
Oslo - Bygdøy Ii;SN18810;11.07.2026;28,4
Oslo - Hovin;SN18210;11.07.2026;28,3
Tryvannshøgda;SN18950;11.07.2026;25,8
Trondheim - Voll;SN68860;11.07.2026;16,2
Trondheim - Voll Plu;SN68863;11.07.2026;16,2
Stavanger - Våland;SN44640;11.07.2026;21,2
Bergen - Florida;SN50540;11.07.2026;21,1
Bergen - Florida Uib;SN50539;11.07.2026;21,2
Bjørnholt;SN18500;12.07.2026;24
Oslo - Blindern;SN18700;12.07.2026;25,2
Oslo - Bygdøy Ii;SN18810;12.07.2026;25,4
Oslo - Hovin;SN18210;12.07.2026;24,8
Tryvannshøgda;SN18950;12.07.2026;22,7
Trondheim - Voll;SN68860;12.07.2026;18,4
Trondheim - Voll Plu;SN68863;12.07.2026;18,5
Stavanger - Våland;SN44640;12.07.2026;21,7
Bergen - Florida;SN50540;12.07.2026;22,9
Bergen - Florida Uib;SN50539;12.07.2026;22,9
Bjørnholt;SN18500;13.07.2026;27,3
Oslo - Blindern;SN18700;13.07.2026;28,4
Oslo - Bygdøy Ii;SN18810;13.07.2026;28,7
Oslo - Hovin;SN18210;13.07.2026;28,9
Tryvannshøgda;SN18950;13.07.2026;24,8
Trondheim - Voll;SN68860;13.07.2026;19,7
Trondheim - Voll Plu;SN68863;13.07.2026;19,7
Stavanger - Våland;SN44640;13.07.2026;25,2
Bergen - Florida;SN50540;13.07.2026;23,9
Bergen - Florida Uib;SN50539;13.07.2026;23,9
Bjørnholt;SN18500;14.07.2026;28,6
Oslo - Blindern;SN18700;14.07.2026;30
Oslo - Bygdøy Ii;SN18810;14.07.2026;29,8
Oslo - Hovin;SN18210;14.07.2026;29,4
Tryvannshøgda;SN18950;14.07.2026;26,6
Trondheim - Voll;SN68860;14.07.2026;18,9
Trondheim - Voll Plu;SN68863;14.07.2026;19
Stavanger - Våland;SN44640;14.07.2026;25,3
Bergen - Florida;SN50540;14.07.2026;24,5
Bergen - Florida Uib;SN50539;14.07.2026;24,5
Bjørnholt;SN18500;15.07.2026;31,4
Oslo - Blindern;SN18700;15.07.2026;32,9
Oslo - Bygdøy Ii;SN18810;15.07.2026;33
Oslo - Hovin;SN18210;15.07.2026;32,6
Tryvannshøgda;SN18950;15.07.2026;29,2
Trondheim - Voll;SN68860;15.07.2026;18,8
Trondheim - Voll Plu;SN68863;15.07.2026;18,7
Stavanger - Våland;SN44640;15.07.2026;25,6
Bergen - Florida;SN50540;15.07.2026;24,3
Bergen - Florida Uib;SN50539;15.07.2026;24,2
Bjørnholt;SN18500;16.07.2026;30,7
Oslo - Blindern;SN18700;16.07.2026;32,8
Oslo - Bygdøy Ii;SN18810;16.07.2026;32,6
Oslo - Hovin;SN18210;16.07.2026;32,8
Tryvannshøgda;SN18950;16.07.2026;29
Trondheim - Voll;SN68860;16.07.2026;22
Trondheim - Voll Plu;SN68863;16.07.2026;22,5
Stavanger - Våland;SN44640;16.07.2026;23,8
Bergen - Florida;SN50540;16.07.2026;24,6
Bergen - Florida Uib;SN50539;16.07.2026;24,7
Bjørnholt;SN18500;17.07.2026;28,5
Oslo - Blindern;SN18700;17.07.2026;30,1
Oslo - Bygdøy Ii;SN18810;17.07.2026;30,3
Oslo - Hovin;SN18210;17.07.2026;30,3
Tryvannshøgda;SN18950;17.07.2026;26,2
Trondheim - Voll;SN68860;17.07.2026;17,5
Trondheim - Voll Plu;SN68863;17.07.2026;17,5
Stavanger - Våland;SN44640;17.07.2026;20
Bergen - Florida;SN50540;17.07.2026;18,8
Bergen - Florida Uib;SN50539;17.07.2026;18,7
Bjørnholt;SN18500;18.07.2026;22,7
Oslo - Blindern;SN18700;18.07.2026;24,6
Oslo - Bygdøy Ii;SN18810;18.07.2026;25,6
Oslo - Hovin;SN18210;18.07.2026;25,6
Tryvannshøgda;SN18950;18.07.2026;21,1
Trondheim - Voll;SN68860;18.07.2026;13,5
Trondheim - Voll Plu;SN68863;18.07.2026;13,5
Stavanger - Våland;SN44640;18.07.2026;22,9
Bergen - Florida;SN50540;18.07.2026;23,4
Bergen - Florida Uib;SN50539;18.07.2026;23,4
Bjørnholt;SN18500;19.07.2026;17,7
Oslo - Blindern;SN18700;19.07.2026;19
Oslo - Bygdøy Ii;SN18810;19.07.2026;19,3
Oslo - Hovin;SN18210;19.07.2026;18,2
Tryvannshøgda;SN18950;19.07.2026;15,7
Trondheim - Voll;SN68860;19.07.2026;16,7
Trondheim - Voll Plu;SN68863;19.07.2026;16,6
Stavanger - Våland;SN44640;19.07.2026;19,7
Bergen - Florida;SN50540;19.07.2026;22,5
Bergen - Florida Uib;SN50539;19.07.2026;22,5
Bjørnholt;SN18500;20.07.2026;23
Oslo - Blindern;SN18700;20.07.2026;23,6
Oslo - Bygdøy Ii;SN18810;20.07.2026;24,3
Oslo - Hovin;SN18210;20.07.2026;23,6
Tryvannshøgda;SN18950;20.07.2026;21,6
Trondheim - Voll;SN68860;20.07.2026;19,3
Trondheim - Voll Plu;SN68863;20.07.2026;19,5
Stavanger - Våland;SN44640;20.07.2026;19
Bergen - Florida;SN50540;20.07.2026;20,2
Bergen - Florida Uib;SN50539;20.07.2026;20,3
Bjørnholt;SN18500;21.07.2026;24,5
Oslo - Blindern;SN18700;21.07.2026;25,9
Oslo - Bygdøy Ii;SN18810;21.07.2026;25,7
Oslo - Hovin;SN18210;21.07.2026;25,8
Tryvannshøgda;SN18950;21.07.2026;22,1
Trondheim - Voll;SN68860;21.07.2026;15,5
Trondheim - Voll Plu;SN68863;21.07.2026;15,6
Stavanger - Våland;SN44640;21.07.2026;15,7
Bergen - Florida;SN50540;21.07.2026;16,1
Bergen - Florida Uib;SN50539;21.07.2026;16,1
Bjørnholt;SN18500;22.07.2026;21,5
Oslo - Blindern;SN18700;22.07.2026;22,6
Oslo - Bygdøy Ii;SN18810;22.07.2026;23,4
Oslo - Hovin;SN18210;22.07.2026;22,2
Tryvannshøgda;SN18950;22.07.2026;20,5
Trondheim - Voll;SN68860;22.07.2026;15,1
Trondheim - Voll Plu;SN68863;22.07.2026;15,1
Stavanger - Våland;SN44640;22.07.2026;16,8
Bergen - Florida;SN50540;22.07.2026;18,8
Bergen - Florida Uib;SN50539;22.07.2026;18,8
Bjørnholt;SN18500;23.07.2026;22,5
Oslo - Blindern;SN18700;23.07.2026;23,6
Oslo - Bygdøy Ii;SN18810;23.07.2026;23,2
Oslo - Hovin;SN18210;23.07.2026;23
Tryvannshøgda;SN18950;23.07.2026;19,4
Trondheim - Voll;SN68860;23.07.2026;15,4
Trondheim - Voll Plu;SN68863;23.07.2026;15,5
Stavanger - Våland;SN44640;23.07.2026;15,8
Bergen - Florida;SN50540;23.07.2026;17,3
Bergen - Florida Uib;SN50539;23.07.2026;17,2
Bjørnholt;SN18500;24.07.2026;21,8
Oslo - Blindern;SN18700;24.07.2026;24,8
Oslo - Bygdøy Ii;SN18810;24.07.2026;23,8
Oslo - Hovin;SN18210;24.07.2026;23
Tryvannshøgda;SN18950;24.07.2026;21,1
Trondheim - Voll;SN68860;24.07.2026;16,1
Trondheim - Voll Plu;SN68863;24.07.2026;16
Stavanger - Våland;SN44640;24.07.2026;17,5
Bergen - Florida;SN50540;24.07.2026;14,7
Bergen - Florida Uib;SN50539;24.07.2026;14,6
Bjørnholt;SN18500;25.07.2026;17,8
Oslo - Blindern;SN18700;25.07.2026;20,8
Oslo - Bygdøy Ii;SN18810;25.07.2026;21,5
Oslo - Hovin;SN18210;25.07.2026;21,3
Tryvannshøgda;SN18950;25.07.2026;17
Trondheim - Voll;SN68860;25.07.2026;19,7
Trondheim - Voll Plu;SN68863;25.07.2026;19,7
Stavanger - Våland;SN44640;25.07.2026;15,1
Bergen - Florida;SN50540;25.07.2026;14,2
Bergen - Florida Uib;SN50539;25.07.2026;14,2
Bjørnholt;SN18500;26.07.2026;20,4
Oslo - Blindern;SN18700;26.07.2026;21,6
Oslo - Bygdøy Ii;SN18810;26.07.2026;21,7
Oslo - Hovin;SN18210;26.07.2026;20,5
Tryvannshøgda;SN18950;26.07.2026;16,9
Trondheim - Voll;SN68860;26.07.2026;17
Trondheim - Voll Plu;SN68863;26.07.2026;16,9
Stavanger - Våland;SN44640;26.07.2026;15,5
Bergen - Florida;SN50540;26.07.2026;14,4
Bergen - Florida Uib;SN50539;26.07.2026;14,5
Bjørnholt;SN18500;27.07.2026;19,6
Oslo - Blindern;SN18700;27.07.2026;23,2
Oslo - Bygdøy Ii;SN18810;27.07.2026;22
Oslo - Hovin;SN18210;27.07.2026;21,7
Tryvannshøgda;SN18950;27.07.2026;18,1
Trondheim - Voll;SN68860;27.07.2026;15,5
Trondheim - Voll Plu;SN68863;27.07.2026;15,5
Stavanger - Våland;SN44640;27.07.2026;15,4
Bergen - Florida;SN50540;27.07.2026;14
Bergen - Florida Uib;SN50539;27.07.2026;14
Bjørnholt;SN18500;28.07.2026;22,8
Oslo - Blindern;SN18700;28.07.2026;24,4
Oslo - Bygdøy Ii;SN18810;28.07.2026;24,5
Oslo - Hovin;SN18210;28.07.2026;23,5
Tryvannshøgda;SN18950;28.07.2026;20,8
Trondheim - Voll;SN68860;28.07.2026;14,1
Trondheim - Voll Plu;SN68863;28.07.2026;14,2
Stavanger - Våland;SN44640;28.07.2026;18,4
Bergen - Florida;SN50540;28.07.2026;17,2
Bergen - Florida Uib;SN50539;28.07.2026;17,2
Bjørnholt;SN18500;29.07.2026;23,4
Oslo - Blindern;SN18700;29.07.2026;25,2
Oslo - Bygdøy Ii;SN18810;29.07.2026;25,1
Oslo - Hovin;SN18210;29.07.2026;24,9
Tryvannshøgda;SN18950;29.07.2026;20,9
Trondheim - Voll;SN68860;29.07.2026;20,8
Trondheim - Voll Plu;SN68863;29.07.2026;21,1
Stavanger - Våland;SN44640;29.07.2026;21,4
Bergen - Florida;SN50540;29.07.2026;17,7
Bergen - Florida Uib;SN50539;29.07.2026;17,7
Bjørnholt;SN18500;30.07.2026;22,3
Oslo - Blindern;SN18700;30.07.2026;23,8
Oslo - Bygdøy Ii;SN18810;30.07.2026;24,2
Oslo - Hovin;SN18210;30.07.2026;23,8
Tryvannshøgda;SN18950;30.07.2026;20,1
Trondheim - Voll;SN68860;30.07.2026;18,2
Trondheim - Voll Plu;SN68863;30.07.2026;18,1
Stavanger - Våland;SN44640;30.07.2026;20,1
Bergen - Florida;SN50540;30.07.2026;16,3
Bergen - Florida Uib;SN50539;30.07.2026;16,2
Bjørnholt;SN18500;31.07.2026;20
Oslo - Blindern;SN18700;31.07.2026;22,5
Oslo - Bygdøy Ii;SN18810;31.07.2026;22,6
Oslo - Hovin;SN18210;31.07.2026;21,7
Tryvannshøgda;SN18950;31.07.2026;18,4
Trondheim - Voll;SN68860;31.07.2026;17,1
Trondheim - Voll Plu;SN68863;31.07.2026;17
Stavanger - Våland;SN44640;31.07.2026;17
Bergen - Florida;SN50540;31.07.2026;15,5
Bergen - Florida Uib;SN50539;31.07.2026;15,5
Bjørnholt;SN18500;01.08.2026;19,8
Oslo - Blindern;SN18700;01.08.2026;21,7
Oslo - Bygdøy Ii;SN18810;01.08.2026;21,8
Oslo - Hovin;SN18210;01.08.2026;20,5
Tryvannshøgda;SN18950;01.08.2026;17,3
Trondheim - Voll;SN68860;01.08.2026;17
Trondheim - Voll Plu;SN68863;01.08.2026;16,9
Stavanger - Våland;SN44640;01.08.2026;17,3
Bergen - Florida;SN50540;01.08.2026;15
Bergen - Florida Uib;SN50539;01.08.2026;15
Bjørnholt;SN18500;02.08.2026;20,7
Oslo - Blindern;SN18700;02.08.2026;23,6
Oslo - Bygdøy Ii;SN18810;02.08.2026;23,2
Oslo - Hovin;SN18210;02.08.2026;22,3
Tryvannshøgda;SN18950;02.08.2026;19
Trondheim - Voll;SN68860;02.08.2026;14,8
Trondheim - Voll Plu;SN68863;02.08.2026;14,9
Stavanger - Våland;SN44640;02.08.2026;16,1
Bergen - Florida;SN50540;02.08.2026;15,5
Bergen - Florida Uib;SN50539;02.08.2026;15,5
Bjørnholt;SN18500;03.08.2026;21
Oslo - Blindern;SN18700;03.08.2026;23,3
Oslo - Bygdøy Ii;SN18810;03.08.2026;22,5
Oslo - Hovin;SN18210;03.08.2026;21,8
Tryvannshøgda;SN18950;03.08.2026;19,1
Trondheim - Voll;SN68860;03.08.2026;14,3
Trondheim - Voll Plu;SN68863;03.08.2026;14,5
Stavanger - Våland;SN44640;03.08.2026;18,1
Bergen - Florida;SN50540;03.08.2026;16,9
Bergen - Florida Uib;SN50539;03.08.2026;16,9
Bjørnholt;SN18500;04.08.2026;21,4
Oslo - Blindern;SN18700;04.08.2026;23,9
Oslo - Bygdøy Ii;SN18810;04.08.2026;22,8
Oslo - Hovin;SN18210;04.08.2026;22,3
Tryvannshøgda;SN18950;04.08.2026;19,3
Trondheim - Voll;SN68860;04.08.2026;16,1
Trondheim - Voll Plu;SN68863;04.08.2026;16,2
Stavanger - Våland;SN44640;04.08.2026;17,7
Bergen - Florida;SN50540;04.08.2026;20,2
Bergen - Florida Uib;SN50539;04.08.2026;20,3
Bjørnholt;SN18500;05.08.2026;17,3
Oslo - Blindern;SN18700;05.08.2026;17,2
Oslo - Bygdøy Ii;SN18810;05.08.2026;17,1
Oslo - Hovin;SN18210;05.08.2026;17,7
Tryvannshøgda;SN18950;05.08.2026;14,9
Trondheim - Voll;SN68860;05.08.2026;18,9
Trondheim - Voll Plu;SN68863;05.08.2026;19,2
Stavanger - Våland;SN44640;05.08.2026;22,5
Bergen - Florida;SN50540;05.08.2026;19,1
Bergen - Florida Uib;SN50539;05.08.2026;19,1
Bjørnholt;SN18500;06.08.2026;19,5
Oslo - Blindern;SN18700;06.08.2026;21,6
Oslo - Bygdøy Ii;SN18810;06.08.2026;23,1
Oslo - Hovin;SN18210;06.08.2026;21,7
Tryvannshøgda;SN18950;06.08.2026;18,1
Trondheim - Voll;SN68860;06.08.2026;16,9
Trondheim - Voll Plu;SN68863;06.08.2026;16,9
Stavanger - Våland;SN44640;06.08.2026;18
Bergen - Florida;SN50540;06.08.2026;16,5
Bergen - Florida Uib;SN50539;06.08.2026;16,6
Bjørnholt;SN18500;07.08.2026;16,5
Oslo - Blindern;SN18700;07.08.2026;19,2
Oslo - Bygdøy Ii;SN18810;07.08.2026;20,3
Oslo - Hovin;SN18210;07.08.2026;18,7
Tryvannshøgda;SN18950;07.08.2026;15
Trondheim - Voll;SN68860;07.08.2026;13,3
Trondheim - Voll Plu;SN68863;07.08.2026;13,5
Stavanger - Våland;SN44640;07.08.2026;16,2
Bergen - Florida;SN50540;07.08.2026;14,9
Bergen - Florida Uib;SN50539;07.08.2026;14,8
Bjørnholt;SN18500;08.08.2026;18,5
Oslo - Blindern;SN18700;08.08.2026;20,9
Oslo - Bygdøy Ii;SN18810;08.08.2026;21,6
Oslo - Hovin;SN18210;08.08.2026;20,6
Tryvannshøgda;SN18950;08.08.2026;17
Trondheim - Voll;SN68860;08.08.2026;17,4
Trondheim - Voll Plu;SN68863;08.08.2026;17,4
Stavanger - Våland;SN44640;08.08.2026;17,2
Bergen - Florida;SN50540;08.08.2026;15,1
Bergen - Florida Uib;SN50539;08.08.2026;15,1
Bjørnholt;SN18500;09.08.2026;17,1
Oslo - Blindern;SN18700;09.08.2026;20,2
Oslo - Bygdøy Ii;SN18810;09.08.2026;19,9
Oslo - Hovin;SN18210;09.08.2026;19,5
Tryvannshøgda;SN18950;09.08.2026;15
Trondheim - Voll;SN68860;09.08.2026;15,3
Trondheim - Voll Plu;SN68863;09.08.2026;15,3
Stavanger - Våland;SN44640;09.08.2026;16,5
Bergen - Florida;SN50540;09.08.2026;15
Bergen - Florida Uib;SN50539;09.08.2026;15
Bjørnholt;SN18500;10.08.2026;18,7
Oslo - Blindern;SN18700;10.08.2026;21,8
Oslo - Bygdøy Ii;SN18810;10.08.2026;21,3
Oslo - Hovin;SN18210;10.08.2026;20,8
Tryvannshøgda;SN18950;10.08.2026;17,7
Trondheim - Voll;SN68860;10.08.2026;12,7
Trondheim - Voll Plu;SN68863;10.08.2026;12,6
Stavanger - Våland;SN44640;10.08.2026;15,9
Bergen - Florida;SN50540;10.08.2026;14,6
Bergen - Florida Uib;SN50539;10.08.2026;14,6
Bjørnholt;SN18500;11.08.2026;19,6
Oslo - Blindern;SN18700;11.08.2026;21,9
Oslo - Bygdøy Ii;SN18810;11.08.2026;21,9
Oslo - Hovin;SN18210;11.08.2026;21,1
Tryvannshøgda;SN18950;11.08.2026;19,5
Trondheim - Voll;SN68860;11.08.2026;12,8
Trondheim - Voll Plu;SN68863;11.08.2026;12,8
Stavanger - Våland;SN44640;11.08.2026;16,5
Bergen - Florida;SN50540;11.08.2026;15,1
Bergen - Florida Uib;SN50539;11.08.2026;15,1
Bjørnholt;SN18500;12.08.2026;19,4
Oslo - Blindern;SN18700;12.08.2026;21,2
Oslo - Bygdøy Ii;SN18810;12.08.2026;20,7
Oslo - Hovin;SN18210;12.08.2026;20,3
Tryvannshøgda;SN18950;12.08.2026;17,9
Trondheim - Voll;SN68860;12.08.2026;14,9
Trondheim - Voll Plu;SN68863;12.08.2026;14,8
Stavanger - Våland;SN44640;12.08.2026;20,8
Bergen - Florida;SN50540;12.08.2026;17,5
Bergen - Florida Uib;SN50539;12.08.2026;17,5
Bjørnholt;SN18500;13.08.2026;22,8
Oslo - Blindern;SN18700;13.08.2026;23,5
Oslo - Bygdøy Ii;SN18810;13.08.2026;23,7
Oslo - Hovin;SN18210;13.08.2026;22,6
Tryvannshøgda;SN18950;13.08.2026;19,9
Trondheim - Voll;SN68860;13.08.2026;17,6
Trondheim - Voll Plu;SN68863;13.08.2026;17,5
Stavanger - Våland;SN44640;13.08.2026;23,9
Bergen - Florida;SN50540;13.08.2026;20,2
Bergen - Florida Uib;SN50539;13.08.2026;20,2
Bjørnholt;SN18500;14.08.2026;22,6
Oslo - Blindern;SN18700;14.08.2026;23,9
Oslo - Bygdøy Ii;SN18810;14.08.2026;23,8
Oslo - Hovin;SN18210;14.08.2026;23,7
Tryvannshøgda;SN18950;14.08.2026;20,1
Trondheim - Voll;SN68860;14.08.2026;17,1
Trondheim - Voll Plu;SN68863;14.08.2026;17
Stavanger - Våland;SN44640;14.08.2026;24,4
Bergen - Florida;SN50540;14.08.2026;22,6
Bergen - Florida Uib;SN50539;14.08.2026;22,7
Bjørnholt;SN18500;15.08.2026;24,8
Oslo - Blindern;SN18700;15.08.2026;25,8
Oslo - Bygdøy Ii;SN18810;15.08.2026;25,1
Oslo - Hovin;SN18210;15.08.2026;25
Tryvannshøgda;SN18950;15.08.2026;22,3
Trondheim - Voll;SN68860;15.08.2026;16,2
Trondheim - Voll Plu;SN68863;15.08.2026;16,1
Stavanger - Våland;SN44640;15.08.2026;19,9
Bergen - Florida;SN50540;15.08.2026;16,8
Bergen - Florida Uib;SN50539;15.08.2026;16,8
Bjørnholt;SN18500;16.08.2026;21,3
Oslo - Blindern;SN18700;16.08.2026;24,1
Oslo - Bygdøy Ii;SN18810;16.08.2026;23,5
Oslo - Hovin;SN18210;16.08.2026;23,3
Tryvannshøgda;SN18950;16.08.2026;18,8
Trondheim - Voll;SN68860;16.08.2026;13,9
Trondheim - Voll Plu;SN68863;16.08.2026;13,9
Stavanger - Våland;SN44640;16.08.2026;17,2
Bergen - Florida;SN50540;16.08.2026;17,7
Bergen - Florida Uib;SN50539;16.08.2026;17,8
Bjørnholt;SN18500;17.08.2026;16,1
Oslo - Blindern;SN18700;17.08.2026;18,7
Oslo - Bygdøy Ii;SN18810;17.08.2026;19,3
Oslo - Hovin;SN18210;17.08.2026;19,7
Tryvannshøgda;SN18950;17.08.2026;15,4
Trondheim - Voll;SN68860;17.08.2026;11,8
Trondheim - Voll Plu;SN68863;17.08.2026;11,9
Stavanger - Våland;SN44640;17.08.2026;15
Bergen - Florida;SN50540;17.08.2026;14,2
Bergen - Florida Uib;SN50539;17.08.2026;14,2
Data er gyldig per 17.08.2026 (CC BY 4.0), Meteorologisk institutt (MET);;;
